Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Chris Gayle,51880,c †Latham b Bracewell,22,31,43,3,1,70.97,0
Evin Lewis,431901,lbw b Astle,76,100,158,7,1,76.0,0
Shai Hope †,581379,c †Latham b Bracewell,0,1,3,0,0,0.0,0
Shimron Hetmyer,670025,c Ferguson b Astle,29,42,53,4,0,69.05,0
Jason Mohammed,230549, b Ferguson,9,8,11,2,0,112.5,0
Jason Holder (c),391485,c Taylor b Bracewell,8,14,18,0,0,57.14,0
Rovman Powell,820351,c Williamson b Bracewell,59,50,86,2,4,118.0,0
Ashley Nurse,315594,lbw b Astle,2,8,8,0,0,25.0,0
Ronsford Beaton,498440,c †Latham b Ferguson,3,26,26,0,0,11.54,0
Kesrick Williams,450075,not out ,16,20,26,1,0,80.0,0
Shannon Gabriel,446101,not out ,0,0,1,0,0,,0
George Worker,277911, b Nurse,57,66,86,8,0,86.36,1
Colin Munro,232359,c Nurse b Williams,49,36,78,8,0,136.11,1
Kane Williamson (c),277906, b Holder,38,45,61,5,0,84.44,1
Ross Taylor,38699,not out ,49,76,120,2,0,64.47,1
Tom Latham †,388802,lbw b Nurse,17,19,25,1,0,89.47,1
Henry Nicholls,539511,c †Hope b Holder,17,21,25,1,0,80.95,1
Todd Astle,213674,not out ,15,13,13,2,0,115.38,1
