Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Matthew Wade †,230193,c Guptill b Boult,5,6,9,1,0,83.33,0
Aaron Finch (c),5334,c Jamieson b Sodhi,69,44,71,8,2,156.82,0
Josh Philippe,1124282,c Guptill b Sodhi,43,27,36,3,1,159.26,0
Glenn Maxwell,325026,c †Seifert b Southee,70,31,37,8,5,225.81,0
Marcus Stoinis,325012,not out ,9,8,19,1,0,112.5,0
Mitchell Marsh,272450,not out ,6,6,8,0,0,100.0,0
Martin Guptill,226492,c Agar b Zampa,43,28,40,2,3,153.57,1
Tim Seifert †,625964,c Stoinis b Meredith,4,4,9,1,0,100.0,1
Kane Williamson (c),277906,lbw b Meredith,9,6,11,0,1,150.0,1
Devon Conway,379140,c Stoinis b Agar,38,27,38,5,1,140.74,1
Glenn Phillips,823509,c KW Richardson b Agar,13,10,17,0,1,130.0,1
James Neesham,355269,c †Wade b Agar,0,1,4,0,0,0.0,1
Mark Chapman,438563,c Zampa b Agar,18,10,17,1,1,180.0,1
Tim Southee,232364,c Maxwell b Agar,5,6,6,0,0,83.33,1
Kyle Jamieson,625960,lbw b Agar,11,9,12,2,0,122.22,1
Ish Sodhi,559066,c & b KW Richardson,1,2,4,0,0,50.0,1
Trent Boult,277912,not out ,0,0,1,0,0,,1
