Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Parthiv Patel †,32242, b Rabada,8,11,21,1,0,72.73,0
Jos Buttler,308967,run out (Samson),28,18,27,3,2,155.56,0
Nitish Rana,604527,c Anderson b Cummins,8,9,17,1,0,88.89,0
Rohit Sharma (c),34102,c Cummins b Mishra,5,9,16,0,0,55.56,0
Kieron Pollard,230559,c Samson b Cummins,26,29,51,4,0,89.66,0
Krunal Pandya,471342,c †Pant b Mishra,17,16,23,1,0,106.25,0
Hardik Pandya,625371,run out (Nair/†Pant),24,23,35,0,2,104.35,0
Harbhajan Singh,29264,run out (Rabada),2,2,9,0,0,100.0,0
Mitchell McClenaghan,319439,not out ,1,1,5,0,0,100.0,0
Mitchell Johnson,6033,not out ,7,3,2,1,0,233.33,0
Sanju Samson,425943,c Sharma b McClenaghan,9,6,7,2,0,150.0,1
Aditya Tare,333904,run out (HH Pandya),0,1,3,0,0,0.0,1
Karun Nair,398439, b HH Pandya,5,15,32,0,0,33.33,1
Shreyas Iyer,642519,c †Patel b McClenaghan,6,7,10,1,0,85.71,1
Corey Anderson,277662,lbw b McClenaghan,0,3,3,0,0,0.0,1
Rishabh Pant †,931581,c Harbhajan Singh b Bumrah,0,3,7,0,0,0.0,1
Kagiso Rabada,550215, b Bumrah,44,39,63,4,1,112.82,1
Chris Morris,439952,not out ,52,41,67,5,1,126.83,1
Pat Cummins,489889,not out ,4,5,9,0,0,80.0,1
