Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Aaron Finch (c),5334,c Mendis b Sandakan,64,36,8,3,177.78,0
David Warner,219889,not out ,100,56,10,4,178.57,0
Glenn Maxwell,325026,c †Perera b Shanaka,62,28,7,3,221.43,0
Ashton Turner,500268,not out ,1,1,0,0,100.0,0
Danushka Gunathilaka,345821,c Warner b Cummins,11,13,2,0,84.62,1
Kusal Mendis,629074,c Turner b Starc,0,3,0,0,0.0,1
Bhanuka Rajapaksa,342619, b Cummins,2,6,0,0,33.33,1
Kusal Perera †,300631, b Starc,16,16,1,0,100.0,1
Oshada Fernando,366725, b Agar,13,21,1,0,61.9,1
Dasun Shanaka,437316,c Richardson b Zampa,17,18,1,1,94.44,1
PWH de Silva,784379,run out (Maxwell/†Carey),5,10,0,0,50.0,1
Lakshan Sandakan,429738,c Agar b Zampa,6,7,1,0,85.71,1
Lasith Malinga (c),49758,not out ,13,19,1,0,68.42,1
Kasun Rajitha,499594,st †Carey b Zampa,0,2,0,0,0.0,1
Nuwan Pradeep,324358,not out ,8,6,1,0,133.33,1
