Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Dwayne Smith,53118,c Mohammad Nawaz b Zulfiqar Babar,0,3,0,0,0.0,0
Rafatullah Mohmand,42439,c Zulfiqar Babar b Perera,17,16,1,1,106.25,0
Hussain Talat,628240,c Perera b Zulfiqar Babar,56,39,6,2,143.59,0
Misbah-ul-Haq (c),41378,c Mohammad Nawaz b Anwar Ali,25,25,0,1,100.0,0
Brad Haddin †,5560,c Anwar Ali b Hassan Khan,22,16,3,0,137.5,0
Shane Watson,8180,lbw b Anwar Ali,29,16,2,2,181.25,0
Shadab Khan,922943,not out ,9,5,0,1,180.0,0
Asad Shafiq,316397, b Mohammad Irfan,8,9,1,0,88.89,1
Ahmed Shehzad,259410,c Shadab Khan b Mohammad Sami,59,51,5,1,115.69,1
Kevin Pietersen,19296,lbw b Shadab Khan,69,43,6,3,160.47,1
Rilee Rossouw,318845,not out ,9,8,1,0,112.5,1
Sarfaraz Ahmed (c)†,227760,c Hussain Talat b Rumman Raees,3,4,0,0,75.0,1
Anwar Ali,232491,run out (Smith),2,5,0,0,40.0,1
Thisara Perera,233514,not out ,0,0,0,0,,1
