Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Matthew Wade (c),230193,not out ,130,61,11,7,213.11,0
D'Arcy Short,308798,c Salt b Neser,72,55,4,4,130.91,0
Ben McDermott †,603410,not out ,4,4,0,0,100.0,0
Phil Salt,669365,c Short b Boland,66,33,10,2,200.0,1
Jake Weatherald,781285,c Wright b Rose,2,3,0,0,66.67,1
Travis Head (c),530011, b Boland,47,37,3,2,127.03,1
Alex Carey †,326434,c Wright b Faulkner,39,24,3,2,162.5,1
Jonathan Wells,233680, b Rose,15,7,0,2,214.29,1
Rashid Khan,793463,lbw b Ellis,8,4,0,1,200.0,1
Matthew Short,605575,run out (Boland/†McDermott),6,5,0,0,120.0,1
Michael Neser,376169,lbw b Ellis,9,5,0,1,180.0,1
Peter Siddle,7898,not out ,1,1,0,0,100.0,1
Wes Agar,959833,not out ,1,1,0,0,100.0,1
