Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Josh Philippe †,1124282,c Finch b Lalor,95,57,9,3,166.67,0
Jack Edwards,1088610,lbw b Hatzoglou,1,2,0,0,50.0,0
James Vince,296597,c †Harper b Richardson,17,16,3,0,106.25,0
Daniel Hughes (c),571761,c Richardson b Hatzoglou,32,23,2,1,139.13,0
Jordan Silk,437669,not out ,45,19,7,1,236.84,0
Dan Christian,4864,not out ,11,3,1,1,366.67,0
Shaun Marsh,6683, b O'Keefe,13,17,0,0,76.47,1
Aaron Finch (c),5334,c Christian b Sandhu,12,7,2,0,171.43,1
Sam Harper †,772361,c O'Keefe b Dwarshuis,1,3,0,0,33.33,1
Rilee Rossouw,318845,c Brathwaite b Dwarshuis,0,1,0,0,0.0,1
Beau Webster,381329,c †Philippe b Dwarshuis,2,6,0,0,33.33,1
Jake Fraser-McGurk,1168049, b Brathwaite,13,10,0,0,130.0,1
Benny Howell,211748,c Silk b Brathwaite,0,2,0,0,0.0,1
Kane Richardson,272262, b Dwarshuis,13,10,0,1,130.0,1
Josh Lalor,272385,c Sandhu b O'Keefe,0,1,0,0,0.0,1
Peter Hatzoglou,1191384, b O'Keefe,0,2,0,0,0.0,1
Jon Holland,230368,not out ,5,5,0,0,100.0,1
