Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Shikhar Dhawan,28235,c Mathews b Pradeep,190,168,235,31,0,113.09,0
Abhinav Mukund,302582,c †Dickwella b Pradeep,12,26,37,2,0,46.15,0
Cheteshwar Pujara,32540,c †Dickwella b Pradeep,153,265,381,13,0,57.73,0
Virat Kohli (c),253802,c †Dickwella b Pradeep,3,8,15,0,0,37.50,0
Ajinkya Rahane,277916,c Karunaratne b Kumara,57,130,183,3,0,43.84,0
Ravichandran Ashwin,26421,c †Dickwella b Pradeep,47,60,81,7,0,78.33,0
Wriddhiman Saha †,279810,c Perera b Herath,16,32,59,3,0,50.00,0
Hardik Pandya,625371,c sub (DM de Silva) b Kumara,50,49,88,5,3,102.04,0
Ravindra Jadeja,234675, b Pradeep,15,24,25,2,0,62.50,0
Mohammed Shami,481896,c Tharanga b Kumara,30,30,38,0,3,100.00,0
Umesh Yadav,376116,not out ,11,10,17,1,1,110.00,0
Dimuth Karunaratne,227772,lbw b Yadav,2,9,9,0,0,22.22,1
Upul Tharanga,50747,run out (†Saha/Mukund),64,93,134,10,0,68.81,1
Danushka Gunathilaka,345821,c Dhawan b Mohammed Shami,16,37,50,2,0,43.24,1
Kusal Mendis,629074,c Dhawan b Mohammed Shami,0,4,3,0,0,0.00,1
Angelo Mathews,49764,c Kohli b Jadeja,83,130,159,11,1,63.84,1
Niroshan Dickwella †,429754,c Mukund b Ashwin,8,15,18,1,0,53.33,1
Dilruwan Perera,49920,not out ,92,132,144,10,4,69.69,1
Rangana Herath (c),49178,c Rahane b Jadeja,9,13,30,1,0,69.23,1
Nuwan Pradeep,324358, b Pandya,10,26,26,1,0,38.46,1
Lahiru Kumara,784375, b Jadeja,2,12,15,0,0,16.66,1
Asela Gunaratne,360456,absent hurt,-,-,-,-,-,0.00,1
Shikhar Dhawan,28235,c Gunathilaka b Perera,14,14,14,3,0,100.00,2
Abhinav Mukund,302582,lbw b Gunathilaka,81,116,200,8,0,69.82,2
Cheteshwar Pujara,32540,c Mendis b Kumara,15,35,55,2,0,42.85,2
Virat Kohli (c),253802,not out ,103,136,158,5,1,75.73,2
Ajinkya Rahane,277916,not out ,23,18,28,2,0,127.77,2
Dimuth Karunaratne,227772, b Ashwin,97,208,286,9,0,46.63,3
Upul Tharanga,50747, b Mohammed Shami,10,10,14,2,0,100.00,3
Danushka Gunathilaka,345821,c Pujara b Yadav,2,8,13,0,0,25.00,3
Kusal Mendis,629074,c †Saha b Jadeja,36,71,92,3,0,50.70,3
Angelo Mathews,49764,c Pandya b Jadeja,2,10,11,0,0,20.00,3
Niroshan Dickwella †,429754,c †Saha b Ashwin,67,94,115,10,0,71.27,3
Dilruwan Perera,49920,not out ,21,50,51,3,0,42.00,3
Nuwan Pradeep,324358,c Kohli b Ashwin,0,2,4,0,0,0.00,3
Lahiru Kumara,784375,c Mohammed Shami b Jadeja,0,8,9,0,0,0.00,3
Rangana Herath (c),49178,absent hurt,-,-,-,-,-,0.00,3
Asela Gunaratne,360456,absent hurt,-,-,-,-,-,0.00,3
