Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Tamim Iqbal,56194,c Kohler-Cadmore b Mohammad Nawaz,27,29,5,0,93.1,0
Kamran Akmal †,41028, b Rahat Ali,0,3,0,0,0.0,0
Andre Fletcher,51862,c Perera b Mir Hamza,1,3,0,0,33.33,0
Mohammad Hafeez,41434, b Mahmudullah,25,14,4,1,178.57,0
Liam Dawson,211855,c †Sarfraz Ahmed b Rahat Ali,62,35,6,4,177.14,0
Saad Nasim,317248,c Perera b Hassan Khan,9,13,1,0,69.23,0
Umaid Asif,429122,c Asad Shafiq b Rahat Ali,7,6,1,0,116.67,0
Daren Sammy (c),53115,c Mir Hamza b Rahat Ali,2,5,0,0,40.0,0
Wahab Riaz,43590, b Perera,15,7,2,0,214.29,0
Hasan Ali,681305,c Kohler-Cadmore b Perera,4,5,0,0,80.0,0
Sameen Gul,922947,not out ,1,1,0,0,100.0,0
Asad Shafiq,316397,c Sammy b Hasan Ali,0,1,0,0,0.0,1
Tom Kohler-Cadmore,470633,c †Kamran Akmal b Hasan Ali,5,5,1,0,100.0,1
Mohammad Nawaz,348148,c Umaid Asif b Sameen Gul,35,32,5,1,109.38,1
Sarfaraz Ahmed (c)†,227760,c †Kamran Akmal b Sameen Gul,35,21,3,2,166.67,1
Rilee Rossouw,318845,c Hasan Ali b Umaid Asif,8,14,0,0,57.14,1
Mahmudullah,56025, b Umaid Asif,19,20,3,0,95.0,1
Thisara Perera,233514,c sub (CJ Jordan) b Wahab Riaz,12,11,0,1,109.09,1
Anwar Ali,232491,not out ,28,14,1,3,200.0,1
Hassan Khan,959789,c †Kamran Akmal b Wahab Riaz,0,1,0,0,0.0,1
Mir Hamza,556684,run out (Umaid Asif/Dawson),0,1,0,0,0.0,1
