Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Josh Inglis †,662235,c Howell b Richardson,9,6,2,0,150.0,0
Colin Munro,232359, b Lalor,0,3,0,0,0.0,0
Joe Clarke,571911,c †Harper b Lalor,10,6,1,1,166.67,0
Mitchell Marsh,272450,lbw b Hatzoglou,17,18,2,0,94.44,0
Ashton Turner (c),500268,run out (†Harper),24,16,5,0,150.0,0
Cameron Bancroft,501011,lbw b Hatzoglou,3,4,0,0,75.0,0
Aaron Hardie,1124283,c Webster b Lalor,33,36,2,0,91.67,0
Jhye Richardson,774223,c Prestwidge b Webster,8,9,0,0,88.89,0
Andrew Tye,459508,c †Harper b Richardson,15,13,0,1,115.38,0
Jason Behrendorff,272477,not out ,3,3,0,0,100.0,0
Fawad Ahmed,240609,c Marsh b Richardson,1,2,0,0,50.0,0
Shaun Marsh,6683, b Richardson,62,47,7,1,131.91,1
Aaron Finch (c),5334,c Marsh b Richardson,35,28,5,1,125.0,1
Sam Harper †,772361,c & b Fawad Ahmed,5,9,0,0,55.56,1
Rilee Rossouw,318845,not out ,17,15,1,0,113.33,1
Jake Fraser-McGurk,1168049,not out ,0,1,0,0,0.0,1
