Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Robin Uthappa †,35582,c Pollard b McClenaghan,8,10,17,1,0,80.0,0
Gautam Gambhir (c),28763,c †Patel b Pandya,64,52,94,4,1,123.08,0
Manish Pandey,290630,c & b Harbhajan Singh,52,29,54,3,3,179.31,0
Andre Russell,276298, b McClenaghan,36,17,16,1,4,211.76,0
Yusuf Pathan,32498,not out ,9,6,13,1,0,150.0,0
Colin Munro,232359,run out (Southee/†Patel),4,5,6,0,0,80.0,0
Suryakumar Yadav,446507,not out ,4,1,1,1,0,400.0,0
Rohit Sharma (c),34102,not out ,84,54,93,10,2,155.56,1
Parthiv Patel †,32242,run out (Hogg/†Uthappa),23,20,27,4,0,115.0,1
Hardik Pandya,625371,c Pandey b Chawla,9,10,19,0,0,90.0,1
Mitchell McClenaghan,319439,c Munro b Kuldeep Yadav,20,8,9,0,3,250.0,1
Jos Buttler,308967,c Yadav b Russell,41,22,31,3,3,186.36,1
Kieron Pollard,230559,not out ,1,1,3,0,0,100.0,1
