Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
David Warner (c),219889,c Mishra b Morris,4,7,9,0,0,57.14,0
Shikhar Dhawan,28235,c Mathews b Morris,70,50,99,7,1,140.0,0
Kane Williamson,277906,c Iyer b Morris,89,51,79,6,5,174.51,0
Yuvraj Singh,36084, b Morris,3,4,11,0,0,75.0,0
Moises Henriques,5961,not out ,12,6,8,2,0,200.0,0
Deepak Hooda,497121,not out ,9,4,6,0,1,225.0,0
Sanju Samson,425943,c Henriques b Mohammed Siraj,42,33,60,3,2,127.27,1
Sam Billings,297628,c Hooda b Mohammed Siraj,13,9,7,3,0,144.44,1
Karun Nair,398439,run out (sub [V Shankar]/Yuvraj Singh),33,23,33,5,1,143.48,1
Rishabh Pant †,931581,c Warner b Yuvraj Singh,0,1,1,0,0,0.0,1
Shreyas Iyer,642519,not out ,50,31,50,5,2,161.29,1
Angelo Mathews,49764,c sub (CJ Jordan) b Kaul,31,23,31,2,1,134.78,1
Chris Morris,439952,not out ,0,0,1,0,0,,1
