Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Danushka Gunathilaka,345821, b Astle,30,25,42,4,0,120.0,0
Kusal Perera †,300631,c Astle b Santner,3,12,20,0,0,25.0,0
Avishka Fernando,784369, b Astle,6,12,12,1,0,50.0,0
Niroshan Dickwella,429754,c Munro b Santner,24,15,26,3,0,160.0,0
Lahiru Madushanka,428366,lbw b Santner,20,23,28,1,0,86.96,0
Dasun Shanaka,437316,c Mitchell b Astle,7,6,10,1,0,116.67,0
PWH de Silva,784379,not out ,14,10,29,0,0,140.0,0
Isuru Udana,328026,run out (Santner/†Seifert/Rance),2,4,8,0,0,50.0,0
Akila Dananjaya,574178, b Kuggeleijn,0,2,4,0,0,0.0,0
Lasith Malinga (c),49758,not out ,6,11,16,0,0,54.55,0
Colin Munro,232359, b Malinga,12,12,11,1,1,100.0,1
Tim Seifert †,625964,c Gunathilaka b Malinga,8,13,30,1,0,61.54,1
Hamish Rutherford,331375,lbw b Malinga,0,1,3,0,0,0.0,1
Colin de Grandhomme,55395, b Malinga,0,1,1,0,0,0.0,1
Ross Taylor,38699,lbw b Malinga,0,1,2,0,0,0.0,1
Daryl Mitchell,381743,run out (de Silva/†Perera),6,7,27,0,0,85.71,1
Mitchell Santner,502714,st †Perera b Dananjaya,16,15,23,1,0,106.67,1
Scott Kuggeleijn,539548, b Dananjaya,0,1,2,0,0,0.0,1
Tim Southee (c),232364,not out ,28,23,32,0,3,121.74,1
Todd Astle,213674,lbw b de Silva,3,5,7,0,0,60.0,1
Seth Rance,395057,lbw b Sandakan,8,17,25,0,0,47.06,1
