Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Jack Edwards,1088610,st †Handscomb b Zampa,4,2,1,0,200.0,0
Joe Denly,12454,c Bravo b Maxwell,14,15,2,0,93.33,0
Daniel Hughes,571761, b Coleman,20,14,3,0,142.86,0
Moises Henriques (c),5961,lbw b Lamichhane,9,15,0,0,60.0,0
Jordan Silk,437669,not out ,41,37,2,0,110.81,0
Josh Philippe †,1124282, b Bravo,7,6,0,0,116.67,0
Tom Curran,550235,lbw b Lamichhane,2,6,0,0,33.33,0
Sean Abbott,398666,c †Handscomb b Coleman,22,16,3,1,137.5,0
Steve O'Keefe,7069,c Maxwell b Coleman,1,5,0,0,20.0,0
Ben Dwarshuis,679567,c Maxwell b Bravo,3,3,0,0,100.0,0
Greg West,588906,not out ,0,1,0,0,0.0,0
Ben Dunk,388678,c Dwarshuis b O'Keefe,4,6,0,0,66.67,1
Peter Handscomb †,334337,c Henriques b Dwarshuis,70,35,9,3,200.0,1
Nick Larkin,533870,c Henriques b O'Keefe,20,22,2,0,90.91,1
Glenn Maxwell (c),325026,c Silk b Dwarshuis,8,11,0,0,72.73,1
Marcus Stoinis,325012,c †Philippe b Dwarshuis,10,8,1,0,125.0,1
Dwayne Bravo,51439,not out ,9,4,1,0,225.0,1
Evan Gulbis,381183,not out ,4,3,1,0,133.33,1
