Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Chris Gayle,51880, b Rashid,50,63,98,1,4,79.37,0
John Campbell,348026,c Ali b Plunkett,23,31,57,4,0,74.19,0
Shai Hope †,581379,c Bairstow b Stokes,33,45,61,1,2,73.33,0
Darren Bravo,277472,run out (Rashid),25,37,78,0,0,67.57,0
Shimron Hetmyer,670025,not out ,104,83,120,7,4,125.3,0
Jason Holder (c),391485,run out (Roy),3,6,8,0,0,50.0,0
Carlos Brathwaite,457249, b Wood,13,22,26,0,1,59.09,0
Ashley Nurse,315594,not out ,13,16,27,0,0,81.25,0
Jason Roy,298438, b Cottrell,2,4,11,0,0,50.0,1
Jonny Bairstow,297433,lbw b Cottrell,0,1,2,0,0,0.0,1
Joe Root,303669,c †Hope b Thomas,36,40,58,6,0,90.0,1
Eoin Morgan (c),24598,c Hetmyer b Cottrell,70,83,118,5,3,84.34,1
Ben Stokes,311158,c †Hope b Holder,79,85,118,7,2,92.94,1
Jos Buttler †,308967,c Hetmyer b Holder,34,33,59,2,2,103.03,1
Moeen Ali,8917, b Cottrell,12,14,39,0,0,85.71,1
Tom Curran,550235,lbw b Holder,0,1,2,0,0,0.0,1
Adil Rashid,244497,c †Hope b Cottrell,15,19,25,3,0,78.95,1
Liam Plunkett,19264,c Holder b Brathwaite,2,3,7,0,0,66.67,1
Mark Wood,351588,not out ,1,3,5,0,0,33.33,1
