Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Reeza Hendricks,269280,c Shadab Khan b Usman Shinwari,74,41,86,8,2,180.49,0
Gihahn Cloete †,381030,c Fakhar Zaman b Imad Wasim,13,12,13,2,0,108.33,0
Faf du Plessis (c),44828,c Shoaib Malik b Usman Shinwari,78,45,58,6,4,173.33,0
Rassie van der Dussen,337790,c †Mohammad Rizwan b Usman Shinwari,0,2,3,0,0,0.0,0
David Miller,321777,c Babar Azam b Faheem Ashraf,10,12,24,0,0,83.33,0
Chris Morris,439952,c Babar Azam b Hasan Ali,1,2,4,0,0,50.0,0
Heinrich Klaasen,436757,not out ,5,5,12,0,0,100.0,0
Andile Phehlukwayo,540316,not out ,5,2,4,1,0,250.0,0
Fakhar Zaman,512191,c RR Hendricks b BE Hendricks,4,3,1,1,0,133.33,1
Babar Azam,348144,run out (Miller),38,27,55,3,1,140.74,1
Hussain Talat,628240,c BE Hendricks b Shamsi,40,32,47,5,0,125.0,1
Shoaib Malik (c),42657,c Miller b Morris,49,31,53,5,1,158.06,1
Asif Ali,494230,c Miller b Morris,13,7,10,1,1,185.71,1
Imad Wasim,227758,c Miller b Shamsi,4,2,3,1,0,200.0,1
Faheem Ashraf,681117,c Klaasen b Phehlukwayo,8,7,14,0,1,114.29,1
Mohammad Rizwan †,323389,run out (BE Hendricks/Miller),2,2,5,0,0,100.0,1
Hasan Ali,681305,c Miller b BE Hendricks,11,5,6,0,1,220.0,1
Shadab Khan,922943,not out ,7,4,12,1,0,175.0,1
Usman Shinwari,697279,not out ,0,0,3,0,0,,1
