Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Kusal Mendis,629074,c McDermott b Richardson,13,18,0,1,72.22,0
Niroshan Dickwella,429754,c McDermott b Starc,0,1,0,0,0.0,0
Kusal Perera †,300631,c Turner b Cummins,57,45,4,1,126.67,0
Avishka Fernando,784369,c McDermott b Cummins,20,22,0,0,90.91,0
Oshada Fernando,366725,c †Carey b Richardson,6,4,1,0,150.0,0
Shehan Jayasuriya,422965, b Starc,12,15,0,0,80.0,0
Bhanuka Rajapaksa,342619,not out ,17,11,1,1,154.55,0
Lasith Malinga (c),49758,not out ,8,4,0,1,200.0,0
Aaron Finch (c),5334,c Jayasuriya b Kumara,37,25,1,3,148.0,1
David Warner,219889,not out ,57,50,4,1,114.0,1
Steven Smith,267192,c Sandakan b Pradeep,13,9,2,0,144.44,1
Ben McDermott,603410,lbw b Malinga,5,7,0,0,71.43,1
Ashton Turner,500268,not out ,22,15,0,2,146.67,1
