Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Marcus Harris,434813,lbw b Agar,32,25,1,2,128.0,0
Aaron Finch (c),5334,c †Inglis b Johnson,0,5,0,0,0.0,0
Cameron White,8291,c Richardson b Johnson,3,8,0,0,37.5,0
Tom Cooper,219885, b Tye,34,24,4,1,141.67,0
Brad Hodge,5674, b Johnson,3,10,0,0,30.0,0
Dwayne Bravo,51439,c & b Willey,16,10,1,1,160.0,0
Jack Wildermuth,570854,c Agar b Richardson,5,10,0,0,50.0,0
Mohammad Nabi,25913,c Voges b Tye,13,16,0,0,81.25,0
Tim Ludeman †,233482, b Tye,1,3,0,0,33.33,0
Kane Richardson,272262,not out ,12,8,0,1,150.0,0
Brad Hogg,5681,not out ,1,1,0,0,100.0,0
David Willey,308251, b Hogg,31,21,2,2,147.62,1
Michael Klinger,6161,c †Ludeman b Mohammad Nabi,37,37,2,1,100.0,1
Ashton Agar,505120,st †Ludeman b Hogg,13,11,0,2,118.18,1
Adam Voges (c),8119,run out (Bravo/†Ludeman),24,18,2,1,133.33,1
Hilton Cartwright,557295,c Cooper b Wildermuth,4,9,0,0,44.44,1
Ashton Turner,500268,not out ,11,7,0,1,157.14,1
Josh Inglis †,662235, b Bravo,7,7,1,0,100.0,1
Jhye Richardson,774223,run out (Hodge/Richardson),2,4,0,0,50.0,1
Andrew Tye,459508,not out ,0,0,0,0,,1
