Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
David Warner,219889,c Babar Azam b Junaid Khan,179,128,186,19,5,139.84,0
Travis Head,530011,c Azhar Ali b Hasan Ali,128,137,219,9,3,93.43,0
Steven Smith (c),267192,c Wahab Riaz b Junaid Khan,4,2,3,1,0,200.0,0
Glenn Maxwell,325026,c Mohammad Hafeez b Mohammad Amir,13,7,16,1,1,185.71,0
Matthew Wade †,230193,c Shoaib Malik b Hasan Ali,8,6,8,1,0,133.33,0
Peter Handscomb,334337,c Mohammad Hafeez b Wahab Riaz,1,2,10,0,0,50.0,0
James Faulkner,270484,not out ,18,12,19,2,0,150.0,0
Mitchell Starc,311592,run out (†Mohammad Rizwan/Shoaib Malik),6,5,8,0,0,120.0,0
Pat Cummins,489889,not out ,1,1,2,0,0,100.0,0
Azhar Ali (c),39037,lbw b Starc,6,8,12,1,0,75.0,1
Sharjeel Khan,227762,c †Wade b Starc,79,69,105,9,2,114.49,1
Babar Azam,348144,c Head b Hazlewood,100,109,153,7,1,91.74,1
Mohammad Hafeez,41434,c Smith b Starc,3,6,8,0,0,50.0,1
Shoaib Malik,42657,retired hurt ,10,13,24,0,0,76.92,1
Umar Akmal,317273,c †Wade b Cummins,46,40,59,7,0,115.0,1
Mohammad Rizwan †,323389,c Starc b Cummins,6,6,16,0,0,100.0,1
Mohammad Amir,290948,c Maxwell b Faulkner,17,14,21,1,1,121.43,1
Wahab Riaz,43590, b Starc,17,20,21,1,0,85.0,1
Hasan Ali,681305,st †Wade b Zampa,13,10,14,0,1,130.0,1
Junaid Khan,259551,not out ,0,0,1,0,0,,1
