Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Hamilton Masakadza,55608, b Gulbadin Naib,18,23,1,1,78.26,0
Solomon Mire,290462,c Mohammad Nabi b Aftab Alam,34,21,5,2,161.9,0
Brendan Taylor †,55814,run out (Najibullah Zadran/†Mohammad Shahzad),3,11,0,0,27.27,0
Sikandar Raza,299572,c Najibullah Zadran b Sharafuddin Ashraf,1,2,0,0,50.0,0
Ryan Burl,495964,lbw b Rashid Khan,8,14,0,0,57.14,0
Peter Moor,333000,c Karim Sadiq b Mohammad Nabi,2,6,0,0,33.33,0
Graeme Cremer (c),55346,c & b Sharafuddin Ashraf,3,9,0,0,33.33,0
Malcolm Waller,55872,not out ,27,16,3,1,168.75,0
Kyle Jarvis,332996,lbw b Rashid Khan,1,8,0,0,12.5,0
Tendai Chatara,425639, b Rashid Khan,7,10,0,0,70.0,0
Blessing Muzarabani,827051,not out ,0,1,0,0,0.0,0
Mohammad Shahzad †,419873,c †Taylor b Muzarabani,20,11,1,2,181.82,1
Karim Sadiq,319758,c †Taylor b Jarvis,5,7,1,0,71.43,1
Asghar Afghan (c),320652,lbw b Chatara,11,15,2,0,73.33,1
Mohammad Nabi,25913,not out ,40,27,4,3,148.15,1
Sharafuddin Ashraf,633362,lbw b Burl,18,15,1,1,120.0,1
Najibullah Zadran,524049,c †Taylor b Muzarabani,0,4,0,0,0.0,1
Shafiqullah,362603,not out ,14,9,1,1,155.56,1
