Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Jason Roy,298438, b Patel,6,13,0,0,46.15,0
Shane Watson,8180,lbw b Shaheen Shah Afridi,0,1,0,0,0.0,0
Ahmed Shehzad,259410,c Patel b Shaheen Shah Afridi,9,8,2,0,112.5,0
Sarfaraz Ahmed (c)†,227760,c Dunk b Patel,1,5,0,0,20.0,0
Mohammad Nawaz,348148,c Dilbar Hussain b Raja Farzan,10,26,1,0,38.46,0
Azam Khan,1137262,c Dunk b Patel,0,4,0,0,0.0,0
Ben Cutting,230371,c Shaheen Shah Afridi b Patel,0,1,0,0,0.0,0
Sohail Khan,317252, b Salman Irshad,32,35,2,2,91.43,0
Fawad Ahmed,240609,st †Vilas b Raja Farzan,4,8,1,0,50.0,0
Zahid Mahmood,433614,not out ,19,19,2,0,100.0,0
Mohammad Hasnain,1158100,not out ,2,2,0,0,100.0,0
Fakhar Zaman,512191, b Mohammad Nawaz,20,13,3,1,153.85,1
Sohail Akhtar (c),532424,st †Sarfaraz Ahmed b Mohammad Nawaz,5,5,0,0,100.0,1
Mohammad Hafeez,41434,not out ,39,32,4,1,121.88,1
Ben Dunk,388678,not out ,30,21,3,1,142.86,1
