Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
D'Arcy Short,308798,not out ,103,70,3,7,147.14,0
Caleb Jewell,834741,c Jordan b Livingstone,25,28,3,0,89.29,0
David Miller,321777,lbw b Fawad Ahmed,15,12,0,1,125.0,0
Ben McDermott (c)†,603410,not out ,20,11,2,1,181.82,0
Liam Livingstone,403902, b Meredith,13,9,3,0,144.44,1
Josh Inglis †,662235,run out (Boland),3,2,0,0,150.0,1
Cameron Bancroft,501011,c †McDermott b Boland,0,3,0,0,0.0,1
Mitchell Marsh (c),272450,c Jewell b Rogers,48,36,5,1,133.33,1
Cameron Green,1076713,lbw b Ellis,33,32,3,0,103.12,1
Chris Jordan,288992,c Short b Qais Ahmad,1,3,0,0,33.33,1
Tim David,892749,c sub (CA Rose) b Boland,18,10,1,1,180.0,1
Ashton Agar,505120,c Short b Ellis,8,8,1,0,100.0,1
Jhye Richardson,774223,not out ,33,14,1,3,235.71,1
Matthew Kelly,638912,not out ,3,3,0,0,100.0,1
