Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
KL Rahul †,422108,c Pathan b Chawla,52,32,50,6,2,162.5,0
Chris Gayle,51880,c †Uthappa b Morkel,7,7,6,0,1,100.0,0
Virat Kohli (c),253802,c Russell b Morkel,52,44,66,4,0,118.18,0
AB de Villiers,44936,lbw b Chawla,4,6,8,0,0,66.67,0
Shane Watson,8180,run out (Pandey/†Uthappa),34,21,36,5,1,161.9,0
Sachin Baby,432783,c & b Russell,16,8,14,2,1,200.0,0
Stuart Binny,27223,c Pandey b UT Yadav,16,4,5,1,2,400.0,0
Varun Aaron,360911,not out ,0,0,1,0,0,,0
Robin Uthappa †,35582,c Kohli b Binny,1,4,4,0,0,25.0,1
Gautam Gambhir (c),28763,lbw b Aravind,37,29,49,4,1,127.59,1
Chris Lynn,326637, b Chahal,15,12,18,0,1,125.0,1
Manish Pandey,290630,c Sachin Baby b Watson,8,12,33,0,0,66.67,1
Yusuf Pathan,32498,not out ,60,29,54,6,3,206.9,1
Andre Russell,276298,c Binny b Chahal,39,24,37,1,4,162.5,1
Suryakumar Yadav,446507,not out ,10,5,9,2,0,200.0,1
