Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Aiden Markram,600498,st †Carey b Lyon,34,37,51,6,1,91.89,0
Quinton de Kock †,379143,c Starc b Lyon,52,51,78,7,0,101.96,0
Faf du Plessis (c),44828,c Starc b Behrendorff,100,94,125,7,2,106.38,0
Rassie van der Dussen,337790,c Maxwell b Cummins,95,97,136,4,4,97.94,0
Jean-Paul Duminy,44932,c Stoinis b Starc,14,13,18,1,0,107.69,0
Dwaine Pretorius,327830, b Starc,2,5,13,0,0,40.0,0
Andile Phehlukwayo,540316,not out ,4,3,8,1,0,133.33,0
David Warner,219889,c Morris b Pretorius,122,117,168,15,2,104.27,1
Aaron Finch (c),5334,c Markram b Imran Tahir,3,4,9,0,0,75.0,1
Usman Khawaja,215155, b Rabada,18,14,26,3,0,128.57,1
Steven Smith,267192,lbw b Pretorius,7,6,9,1,0,116.67,1
Marcus Stoinis,325012,run out (Rabada/†de Kock),22,34,54,4,0,64.71,1
Glenn Maxwell,325026,c †de Kock b Rabada,12,20,24,1,0,60.0,1
Alex Carey †,326434,c Markram b Morris,85,69,90,11,1,123.19,1
Pat Cummins,489889,c Duminy b Phehlukwayo,9,15,24,1,0,60.0,1
Mitchell Starc,311592, b Rabada,16,11,24,1,1,145.45,1
Jason Behrendorff,272477,not out ,11,6,10,0,0,183.33,1
Nathan Lyon,272279,c Markram b Phehlukwayo,3,3,7,0,0,100.0,1
