Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Dimuth Karunaratne (c),227772,c du Plessis b Rabada,0,1,3,0,0,0.0,0
Kusal Perera †,300631, b Pretorius,30,34,58,4,0,88.24,0
Avishka Fernando,784369,c du Plessis b Pretorius,30,29,46,4,0,103.45,0
Kusal Mendis,629074,c Morris b Pretorius,23,51,75,2,0,45.1,0
Angelo Mathews,49764, b Morris,11,29,48,1,0,37.93,0
Dhananjaya de Silva,465793, b Duminy,24,41,54,2,0,58.54,0
Jeevan Mendis,49700,c Pretorius b Morris,18,46,54,1,1,39.13,0
Thisara Perera,233514,c Rabada b Phehlukwayo,21,25,41,0,0,84.0,0
Isuru Udana,328026,c & b Rabada,17,32,40,1,0,53.12,0
Suranga Lakmal,49619,not out ,5,7,23,0,0,71.43,0
Lasith Malinga,49758,c du Plessis b Morris,4,2,7,1,0,200.0,0
Quinton de Kock †,379143, b Malinga,15,16,16,3,0,93.75,1
Hashim Amla,43906,not out ,80,105,167,5,0,76.19,1
Faf du Plessis (c),44828,not out ,96,103,103,10,1,93.2,1
