Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Martin Guptill,226492,c Maxwell b Hazlewood,26,22,27,5,0,118.18,0
Luke Ronchi †,7502,c Maxwell b Hastings,65,43,72,9,3,151.16,0
Kane Williamson (c),277906,run out (Henriques/Cummins),100,97,148,8,3,103.09,0
Ross Taylor,38699,c Henriques b Hastings,46,58,76,6,0,79.31,0
Neil Broom,36581,c Maxwell b Hazlewood,14,19,33,1,0,73.68,0
James Neesham,355269,c Warner b Hazlewood,6,10,17,0,0,60.0,0
Corey Anderson,277662,c Henriques b Cummins,8,5,8,0,1,160.0,0
Mitchell Santner,502714,c Smith b Hazlewood,8,7,11,1,0,114.29,0
Adam Milne,450860,c Maxwell b Hazlewood,11,7,3,2,0,157.14,0
Tim Southee,232364,not out ,0,0,3,0,0,,0
Trent Boult,277912,c †Wade b Hazlewood,0,2,-,0,0,0.0,0
David Warner,219889,c †Ronchi b Boult,18,16,21,1,1,112.5,1
Aaron Finch,5334,c Taylor b Milne,8,18,29,0,0,44.44,1
Steven Smith (c),267192,not out ,8,6,18,2,0,133.33,1
Moises Henriques,5961,c & b Milne,18,14,12,4,0,128.57,1
