Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Jos Buttler †,308967, b Zampa,20,16,2,1,125.0,0
Shane Watson (c),8180,c Larkin b Lamichhane,22,19,3,0,115.79,0
Callum Ferguson,5236,c & b Lamichhane,15,11,1,1,136.36,0
Joe Root,303669,c †Dunk b Zampa,18,17,1,0,105.88,0
Jason Sangha,959827,not out ,63,36,4,4,175.0,0
Daniel Sams,826901,c †Dunk b Bravo,34,21,1,2,161.9,0
Chris Green,787073,not out ,1,1,0,0,100.0,0
Travis Dean,334358,lbw b Sams,7,9,0,0,77.78,1
Ben Dunk †,388678,c †Buttler b McAndrew,2,4,0,0,50.0,1
Glenn Maxwell (c),325026,c Rainbird b Sams,0,4,0,0,0.0,1
Marcus Stoinis,325012,c Sangha b Green,2,3,0,0,66.67,1
Dwayne Bravo,51439,c Rainbird b Sandhu,11,8,0,1,137.5,1
Nick Larkin,533870,not out ,28,13,3,1,215.38,1
Evan Gulbis,381183, b Sams,10,5,0,1,200.0,1
Adam Zampa,379504,not out ,1,3,0,0,33.33,1
