Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
KL Rahul †,422108,c Khan b Washington Sundar,47,30,2,4,156.67,0
Mayank Agarwal,398438,c †de Kock b Yadav,15,11,3,0,136.36,0
Aaron Finch,5334,lbw b Yadav,0,1,0,0,0.0,0
Yuvraj Singh,36084, b Yadav,4,4,1,0,100.0,0
Karun Nair,398439, b Khejroliya,29,26,3,0,111.54,0
Marcus Stoinis,325012,st †de Kock b Washington Sundar,11,9,0,1,122.22,0
Axar Patel,554691,lbw b Khejroliya,2,3,0,0,66.67,0
Ravichandran Ashwin (c),26421,st †de Kock b Chahal,33,21,3,1,157.14,0
Andrew Tye,459508,c Kohli b Woakes,7,7,0,0,100.0,0
Mohit Sharma,537119,not out ,1,2,0,0,50.0,0
Mujeeb Ur Rahman,974109,c Khan b Woakes,0,2,0,0,0.0,0
Quinton de Kock †,379143, b Ashwin,45,34,7,1,132.35,1
Brendon McCullum,37737,c Mujeeb Ur Rahman b Patel,0,1,0,0,0.0,1
Virat Kohli (c),253802, b Mujeeb Ur Rahman,21,16,4,0,131.25,1
AB de Villiers,44936,c Nair b Tye,57,40,2,4,142.5,1
Sarfaraz Khan,642525,c Nair b Ashwin,0,1,0,0,0.0,1
Mandeep Singh,398506,run out (sub [MJ Dagar]/†Rahul),22,19,1,0,115.79,1
Chris Woakes,247235,not out ,1,2,0,0,50.0,1
Washington Sundar,719715,not out ,9,4,2,0,225.0,1
