Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Tamim Iqbal (c),56194,run out (Neesham),78,108,136,11,0,72.22,0
Liton Das,536936,c Young b Henry,0,4,6,0,0,0.0,0
Soumya Sarkar,436677,st †Latham b Santner,32,46,90,3,1,69.57,0
Mushfiqur Rahim †,56029,c Nicholls b Santner,34,59,81,3,0,57.63,0
Mohammad Mithun,269237,not out ,73,57,89,6,2,128.07,0
Mahmudullah,56025,c Guptill b Jamieson,16,18,33,1,0,88.89,0
Mahedi Hasan,833087,c Nicholls b Boult,7,5,5,0,1,140.0,0
Mohammad Saifuddin,629070,not out ,7,4,7,0,0,175.0,0
Martin Guptill,226492,c & b Mustafizur Rahman,20,24,22,3,1,83.33,1
Henry Nicholls,539511, b Mahedi Hasan,13,18,38,1,0,72.22,1
Devon Conway,379140,run out (Tamim Iqbal),72,93,113,7,0,77.42,1
Will Young,547749, b Mahedi Hasan,1,7,9,0,0,14.29,1
Tom Latham (c)†,388802,not out ,110,108,153,10,0,101.85,1
James Neesham,355269,c Soumya Sarkar b Mustafizur Rahman,30,34,50,2,0,88.24,1
Daryl Mitchell,381743,not out ,12,6,16,2,0,200.0,1
