Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Tamim Iqbal,56194,c †Mohammad Rizwan b Mohammad Amir,11,12,2,0,91.67,0
Kamran Akmal †,41028,lbw b Mohammad Amir,14,5,2,1,280.0,0
Dwayne Smith,53118,not out ,71,51,4,5,139.22,0
Mohammad Hafeez,41434,c Imad Wasim b Shahid Afridi,7,16,1,0,43.75,0
Haris Sohail,318788,c Mills b Mohammad Irfan,1,5,0,0,20.0,0
Ibtisam Sheikh,1123377,run out (Mohammad Irfan),2,6,0,0,33.33,0
Daren Sammy (c),53115,run out (Mohammad Irfan/Bopara),2,7,0,0,28.57,0
Umaid Asif,429122,lbw b Shahid Afridi,7,5,0,1,140.0,0
Chris Jordan,288992,c Mohammad Irfan b Mills,1,6,0,0,16.67,0
Wahab Riaz,43590,run out (Denly/Mohammad Irfan),8,6,0,0,133.33,0
Mohammad Asghar,654261,not out ,0,2,0,0,0.0,0
Khurram Manzoor,41140,c Ibtisam Sheikh b Jordan,6,5,1,0,120.0,1
Joe Denly,12454,c & b Jordan,29,39,4,0,74.36,1
Babar Azam,348144,c Sammy b Ibtisam Sheikh,28,20,3,1,140.0,1
Colin Ingram,45705,c Mohammad Hafeez b Ibtisam Sheikh,23,14,2,1,164.29,1
Ravi Bopara,10582,not out ,17,23,1,0,73.91,1
Mohammad Rizwan †,323389,c Jordan b Mohammad Asghar,19,16,1,1,118.75,1
Imad Wasim (c),227758,not out ,6,1,0,1,600.0,1
