Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Hazratullah Zazai,793457,c King b Williams,26,15,3,1,173.33,0
Rahmanullah Gurbaz †,974087,c Pollard b Williams,15,12,2,0,125.0,0
Karim Janat,793467,lbw b Holder,26,18,5,0,144.44,0
Asghar Afghan,320652,c †Ramdin b Holder,8,14,0,0,57.14,0
Ibrahim Zadran,921509,c Pollard b Paul,11,12,0,1,91.67,0
Najibullah Zadran,524049,not out ,20,24,0,0,83.33,0
Mohammad Nabi,25913,c Williams b Paul,3,6,0,0,50.0,0
Gulbadin Naib,352048,lbw b Williams,24,18,2,1,133.33,0
Rashid Khan (c),793463,not out ,5,2,1,0,250.0,0
Brandon King,670035, b Naveen-ul-Haq,12,14,1,0,85.71,1
Evin Lewis,431901,c Ibrahim Zadran b Karim Janat,14,22,2,0,63.64,1
Shimron Hetmyer,670025,lbw b Karim Janat,11,13,1,0,84.62,1
Sherfane Rutherford,914541,c †Rahmanullah Gurbaz b Karim Janat,6,11,0,0,54.55,1
Kieron Pollard (c),230559,lbw b Karim Janat,7,7,1,0,100.0,1
Denesh Ramdin †,52917,not out ,24,27,2,0,88.89,1
Jason Holder,391485,st †Rahmanullah Gurbaz b Rashid Khan,13,9,2,0,144.44,1
Keemo Paul,677081, b Karim Janat,11,9,0,1,122.22,1
Hayden Walsh,443263,c Rashid Khan b Gulbadin Naib,3,8,0,0,37.5,1
Kesrick Williams,450075,not out ,0,0,0,0,,1
