Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Imam-ul-Haq,568276,c & b Lyon,17,27,1,1,62.96,0
Shan Masood,233901, b Coulter-Nile,40,62,5,0,64.52,0
Haris Sohail,318788,not out ,101,115,6,1,87.83,0
Umar Akmal,317273,c Finch b Coulter-Nile,48,50,0,3,96.0,0
Shoaib Malik (c),42657, b Maxwell,11,7,1,1,157.14,0
Faheem Ashraf,681117,c Stoinis b Richardson,28,26,4,0,107.69,0
Imad Wasim,227758,not out ,28,13,4,1,215.38,0
Usman Khawaja,215155,c Shoaib Malik b Faheem Ashraf,24,30,3,0,80.0,1
Aaron Finch (c),5334,c †Mohammad Rizwan b Mohammad Abbas,116,135,8,4,85.93,1
Shaun Marsh,6683,not out ,91,102,4,2,89.22,1
Peter Handscomb,334337,not out ,30,27,2,0,111.11,1
