Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Tom Latham (c),388802, b Nasir Hossain,84,92,11,0,91.3,0
Luke Ronchi †,7502,c Shakib Al Hasan b Mustafizur Rahman,2,5,0,0,40.0,0
Neil Broom,36581,c Mashrafe Mortaza b Nasir Hossain,63,76,7,0,82.89,0
Ross Taylor,38699,not out ,60,56,6,0,107.14,0
Corey Anderson,277662,c Mahmudullah b Shakib Al Hasan,24,32,3,0,75.0,0
James Neesham,355269,c Mahmudullah b Mashrafe Mortaza,6,10,0,0,60.0,0
Mitchell Santner,502714, b Shakib Al Hasan,0,6,0,0,0.0,0
Colin Munro,232359,c †Mushfiqur Rahim b Mashrafe Mortaza,1,2,0,0,50.0,0
Matt Henry,506612, b Rubel Hossain,5,14,0,0,35.71,0
Jeetan Patel,38141,not out ,7,7,0,0,100.0,0
Tamim Iqbal,56194,c Bennett b Santner,65,80,6,1,81.25,1
Soumya Sarkar,436677,c Anderson b Patel,0,1,0,0,0.0,1
Sabbir Rahman,373538,run out (Broom),65,83,9,0,78.31,1
Mosaddek Hossain,550133,lbw b Patel,10,13,2,0,76.92,1
Mushfiqur Rahim †,56029,not out ,45,45,3,1,100.0,1
Shakib Al Hasan,56143,c Santner b Bennett,19,32,2,0,59.38,1
Mahmudullah,56025,not out ,46,36,6,1,127.78,1
