Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Martin Guptill,226492,c Tiwary b Unadkat,0,1,1,0,0,0.0,0
Wriddhiman Saha †,279810,c †Dhoni b Christian,13,17,49,0,1,76.47,0
Shaun Marsh,6683,c Smith b Thakur,10,13,14,2,0,76.92,0
Eoin Morgan,24598,run out (Unadkat),4,4,5,1,0,100.0,0
Rahul Tewatia,423838,c Unadkat b Thakur,4,3,5,1,0,133.33,0
Glenn Maxwell (c),325026,c Rahane b Thakur,0,3,2,0,0,0.0,0
Axar Patel,554691,c †Dhoni b Christian,22,20,26,1,1,110.0,0
Swapnil Singh,232292,c †Dhoni b Unadkat,10,17,18,0,0,58.82,0
Mohit Sharma,537119,c Christian b Zampa,6,12,22,0,0,50.0,0
Ishant Sharma,236779,c Smith b Zampa,1,5,6,0,0,20.0,0
Sandeep Sharma,438362,not out ,0,0,5,0,0,,0
Ajinkya Rahane,277916,not out ,34,34,47,1,1,100.0,1
Rahul Tripathi,446763, b Patel,28,20,14,4,1,140.0,1
Steven Smith (c),267192,not out ,15,18,33,0,0,83.33,1
