Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Michael Klinger (c),6161,c Steketee b Wildermuth,14,12,1,1,116.67,0
Shaun Marsh,6683,c Buchanan b Swepson,32,32,4,0,100.0,0
Ian Bell,9062,c †Peirson b Swepson,11,9,2,0,122.22,0
Mitchell Marsh,272450,c & b Steketee,70,41,5,3,170.73,0
Ashton Turner,500268,c Cutting b Buchanan,11,8,0,1,137.5,0
Sam Whiteman †,334394,c & b Buchanan,5,7,0,0,71.43,0
Ashton Agar,505120,not out ,13,7,0,1,185.71,0
David Willey,308251,not out ,5,4,0,0,125.0,0
Jimmy Peirson †,444970, b Willey,18,9,2,1,200.0,1
Brendon McCullum (c),37737,not out ,50,31,4,3,161.29,1
Chris Lynn,326637,not out ,98,49,3,11,200.0,1
