Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Michael Klinger,6161,c †Dickwella b Sanjaya,43,37,60,2,1,116.22,0
Aaron Finch (c),5334,c & b Sanjaya,12,10,14,2,0,120.0,0
Ben Dunk,388678, b Gunaratne,32,14,20,3,3,228.57,0
Moises Henriques,5961,not out ,56,37,63,2,2,151.35,0
Travis Head,530011,c †Dickwella b Kulasekara,4,4,6,0,0,100.0,0
Ashton Turner,500268,c Siriwardana b Prasanna,7,6,7,0,0,116.67,0
James Faulkner,270484,lbw b Malinga,1,2,4,0,0,50.0,0
Tim Paine †,7252,lbw b Malinga,7,4,9,1,0,175.0,0
Pat Cummins,489889, b Kulasekara,3,3,5,0,0,100.0,0
Andrew Tye,459508,lbw b Kulasekara,0,2,3,0,0,0.0,0
Jhye Richardson,774223, b Kulasekara,0,1,2,0,0,0.0,0
Niroshan Dickwella †,429754,c †Paine b Faulkner,14,8,13,3,0,175.0,1
Upul Tharanga (c),50747,c Richardson b Turner,4,4,4,1,0,100.0,1
Dilshan Munaweera,304735,c †Paine b Tye,10,4,22,1,1,250.0,1
Kusal Mendis,629074,c †Paine b Richardson,5,7,6,0,0,71.43,1
Asela Gunaratne,360456,not out ,84,46,82,6,5,182.61,1
Milinda Siriwardana,222354,c Turner b Tye,0,1,2,0,0,0.0,1
Chamara Kapugedera,209457,c Dunk b Cummins,32,32,35,4,0,100.0,1
Seekkuge Prasanna,268740,c Head b Faulkner,7,9,16,1,0,77.78,1
Nuwan Kulasekara,49535,c Klinger b Tye,12,8,19,2,0,150.0,1
Lasith Malinga,49758,not out ,1,1,6,0,0,100.0,1
