Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Tamim Iqbal,56194,c Munro b Neesham,23,42,3,0,54.76,0
Soumya Sarkar,436677,c Latham b Sodhi,61,67,5,0,91.04,0
Sabbir Rahman,373538, b Santner,1,4,0,0,25.0,0
Mushfiqur Rahim †,56029,c †Ronchi b Neesham,55,66,4,1,83.33,0
Shakib Al Hasan,56143,c Neesham b Sodhi,6,14,1,0,42.86,0
Mahmudullah,56025,c Rance b Bennett,51,56,6,0,91.07,0
Mosaddek Hossain,550133,c Rance b Bennett,41,41,4,0,100.0,0
Mehidy Hasan Miraz,629063,c Rance b Bennett,6,6,1,0,100.0,0
Mashrafe Mortaza (c),56007,run out (†Ronchi),1,3,0,0,33.33,0
Rubel Hossain,300619,not out ,0,0,0,0,,0
Mustafizur Rahman,330902,not out ,0,1,0,0,0.0,0
Tom Latham (c),388802,c †Mushfiqur Rahim b Rubel Hossain,54,64,3,1,84.38,1
Luke Ronchi †,7502,c Mahmudullah b Mustafizur Rahman,27,27,4,1,100.0,1
George Worker,277911,run out (Sabbir Rahman),17,24,0,1,70.83,1
Ross Taylor,38699,lbw b Mustafizur Rahman,25,40,1,0,62.5,1
Neil Broom,36581,lbw b Rubel Hossain,48,65,4,0,73.85,1
James Neesham,355269,c Mosaddek Hossain b Mashrafe Mortaza,52,48,5,1,108.33,1
Colin Munro,232359,not out ,16,14,2,0,114.29,1
Mitchell Santner,502714,not out ,5,3,1,0,166.67,1
