Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Andre Fletcher,51862,c †McDermott b Meredith,10,4,2,0,250.0,0
Marcus Stoinis,325012,not out ,97,55,7,7,176.36,0
Nick Larkin,533870,c David b Meredith,4,9,1,0,44.44,0
Glenn Maxwell (c),325026,lbw b Lamichhane,6,7,0,0,85.71,0
Nicholas Pooran,604302, b Ellis,26,21,3,1,123.81,0
Hilton Cartwright,557295, b Ellis,36,24,1,3,150.0,0
Seb Gotch †,500267,c †McDermott b Ellis,0,1,0,0,0.0,0
Adam Zampa,379504,not out ,0,0,0,0,,0
Ben McDermott †,603410,c Fletcher b Hatcher,91,58,8,5,156.9,1
D'Arcy Short,308798,c Larkin b Rainbird,8,13,1,0,61.54,1
Dawid Malan,236489,lbw b Zampa,26,22,2,1,118.18,1
Colin Ingram,45705,c Fletcher b Stanlake,17,13,1,1,130.77,1
Tim David,892749, b Rainbird,2,3,0,0,66.67,1
Peter Handscomb (c),334337,run out (Zampa/†Gotch),21,9,1,2,233.33,1
Nathan Ellis,826915,not out ,2,2,0,0,100.0,1
Johan Botha,44149,not out ,1,1,0,0,100.0,1
