Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Jason Roy,298438,run out (Stoinis),21,22,38,4,0,95.45,0
Jonny Bairstow,297433,c †Carey b Starc,0,7,20,0,0,0.0,0
Joe Root,303669,c Finch b Zampa,39,73,88,4,1,53.42,0
Eoin Morgan (c),24598,lbw b Zampa,42,52,100,5,0,80.77,0
Jos Buttler †,308967,lbw b Cummins,3,7,14,0,0,42.86,0
Sam Billings,297628, b Zampa,8,28,46,0,0,28.57,0
Chris Woakes,247235,c †Carey b Hazlewood,26,39,50,4,0,66.67,0
Sam Curran,662973,c †Carey b Starc,1,5,9,0,0,20.0,0
Tom Curran,550235, b Marsh,37,39,51,5,0,94.87,0
Adil Rashid,244497,not out ,35,26,41,3,1,134.62,0
Jofra Archer,669855,not out ,6,2,1,1,0,300.0,0
David Warner,219889,c †Buttler b Archer,6,11,17,0,0,54.55,1
Aaron Finch (c),5334, b Woakes,73,105,147,8,1,69.52,1
Marcus Stoinis,325012,c †Buttler b Archer,9,14,22,0,1,64.29,1
Marnus Labuschagne,787987,lbw b Woakes,48,59,99,3,0,81.36,1
Mitchell Marsh,272450, b Archer,1,6,5,0,0,16.67,1
Alex Carey †,326434,st †Buttler b Rashid,36,41,80,2,0,87.8,1
Glenn Maxwell,325026, b Woakes,1,8,9,0,0,12.5,1
Pat Cummins,489889, b SM Curran,11,19,23,0,1,57.89,1
Mitchell Starc,311592,c †Buttler b SM Curran,0,1,2,0,0,0.0,1
Adam Zampa,379504,c Archer b SM Curran,2,19,20,0,0,10.53,1
Josh Hazlewood,288284,not out ,7,10,23,0,0,70.0,1
