Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Fakhar Zaman,512191,c Udana b de Silva,54,65,6,1,83.08,0
Imam-ul-Haq,568276,lbw b de Silva,31,41,1,0,75.61,0
Babar Azam,348144,c de Silva b Kumara,115,105,8,4,109.52,0
Haris Sohail,318788,run out (†Samarawickrama/Pradeep),40,48,1,0,83.33,0
Sarfaraz Ahmed (c)†,227760,run out (Thirimanne),8,12,0,0,66.67,0
Iftikhar Ahmed,480603,not out ,32,20,2,2,160.0,0
Imad Wasim,227758,c BOP Fernando b Udana,12,8,2,0,150.0,0
Wahab Riaz,43590,run out (de Silva/Pradeep),2,2,0,0,100.0,0
Danushka Gunathilaka,345821,c Imad Wasim b Mohammad Amir,14,19,2,0,73.68,1
Sadeera Samarawickrama †,629076, b Usman Shinwari,6,14,1,0,42.86,1
Avishka Fernando,784369,c Fakhar Zaman b Usman Shinwari,0,7,0,0,0.0,1
Oshada Fernando,366725,lbw b Imad Wasim,1,14,0,0,7.14,1
Lahiru Thirimanne (c),301236,c †Sarfaraz Ahmed b Usman Shinwari,0,3,0,0,0.0,1
Shehan Jayasuriya,422965,c †Sarfaraz Ahmed b Usman Shinwari,96,109,7,1,88.07,1
Dasun Shanaka,437316,c Fakhar Zaman b Shadab Khan,68,80,6,2,85.0,1
PWH de Silva,784379,c Iftikhar Ahmed b Shadab Khan,30,23,1,2,130.43,1
Isuru Udana,328026,c †Sarfaraz Ahmed b Usman Shinwari,1,4,0,0,25.0,1
Lahiru Kumara,784375,lbw b Wahab Riaz,1,8,0,0,12.5,1
Nuwan Pradeep,324358,not out ,0,0,0,0,,1
