Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Ajinkya Rahane,277916,lbw b KV Sharma,56,43,60,5,1,130.23,0
Rahul Tripathi,446763, b McClenaghan,0,2,6,0,0,0.0,0
Steven Smith (c),267192,c HH Pandya b Malinga,1,2,5,0,0,50.0,0
Manoj Tiwary,35565,run out (Bumrah),58,48,90,4,2,120.83,0
MS Dhoni †,28081,not out ,40,26,42,0,5,153.85,0
Lendl Simmons,53116,run out (Thakur),5,13,21,0,0,38.46,1
Parthiv Patel †,32242,c Christian b Thakur,52,40,78,3,3,130.0,1
Rohit Sharma (c),34102,lbw b Washington Sundar,1,2,4,0,0,50.0,1
Ambati Rayudu,33141,c Smith b Washington Sundar,0,3,1,0,0,0.0,1
Kieron Pollard,230559,c Smith b Washington Sundar,7,10,9,1,0,70.0,1
Hardik Pandya,625371,c Christian b Ferguson,14,10,16,1,1,140.0,1
Krunal Pandya,471342,c Christian b Thakur,15,11,19,2,0,136.36,1
Mitchell McClenaghan,319439,c Unadkat b Thakur,12,11,24,0,1,109.09,1
Karn Sharma,30288,c †Dhoni b Unadkat,4,7,9,0,0,57.14,1
Jasprit Bumrah,625383,not out ,16,11,13,0,1,145.45,1
Lasith Malinga,49758,not out ,7,2,1,0,1,350.0,1
