Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Dwayne Smith,53118,c †Sangakkara b Usama Mir,29,22,0,3,131.82,0
Sam Billings,297628,lbw b Imad Wasim,0,1,0,0,0.0,0
Brad Haddin †,5560,c & b Imad Wasim,6,10,1,0,60.0,0
Misbah-ul-Haq (c),41378,c Babar Azam b Usama Mir,16,25,0,1,64.0,0
Shane Watson,8180,run out (Pollard/†Sangakkara),26,14,2,2,185.71,0
Imran Khalid,40869,run out (Shoaib Malik/Usman Shinwari),1,1,0,0,100.0,0
Asif Ali,494230,c †Sangakkara b Usman Shinwari,5,3,1,0,166.67,0
Mohammad Sami,41324,run out (Pollard/†Sangakkara),1,1,0,0,100.0,0
Shadab Khan,922943,not out ,1,1,0,0,100.0,0
Chris Gayle,51880,c Mohammad Sami b Mohammad Irfan,2,3,0,0,66.67,1
Babar Azam,348144,not out ,47,30,5,2,156.67,1
Kumar Sangakkara (c)†,50710, b Mohammad Irfan,2,3,0,0,66.67,1
Shoaib Malik,42657,c Saeed Ajmal b Imran Khalid,6,9,0,0,66.67,1
Ravi Bopara,10582,run out (Shadab Khan),1,5,0,0,20.0,1
Imad Wasim,227758,not out ,8,9,0,0,88.89,1
