Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Usman Khawaja,215155,c Shankar b Kuldeep Yadav,50,76,5,1,65.79,0
Aaron Finch (c),5334,c †Dhoni b Bumrah,0,3,0,0,0.0,0
Marcus Stoinis,325012,c Kohli b Jadhav,37,53,6,0,69.81,0
Peter Handscomb,334337,st †Dhoni b Kuldeep Yadav,19,30,1,0,63.33,0
Glenn Maxwell,325026, b Mohammed Shami,40,51,5,0,78.43,0
Ashton Turner,500268, b Mohammed Shami,21,23,1,1,91.3,0
Alex Carey †,326434,not out ,36,37,5,0,97.3,0
Nathan Coulter-Nile,261354,c Kohli b Bumrah,28,27,3,0,103.7,0
Pat Cummins,489889,not out ,0,0,0,0,,0
Rohit Sharma,34102,c Finch b Coulter-Nile,37,66,5,0,56.06,1
Shikhar Dhawan,28235,c Maxwell b Coulter-Nile,0,1,0,0,0.0,1
Virat Kohli (c),253802,lbw b Zampa,44,45,6,1,97.78,1
Ambati Rayudu,33141,c †Carey b Zampa,13,19,2,0,68.42,1
MS Dhoni †,28081,not out ,59,72,6,1,81.94,1
Kedar Jadhav,290716,not out ,81,87,9,1,93.1,1
