Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Dimuth Karunaratne (c),227772,lbw b Shaheen Shah Afridi,59,110,139,9,0,53.64,0
Oshada Fernando,366725,c Haris Sohail b Naseem Shah,40,81,165,6,1,49.38,0
Kusal Mendis,629074,c †Mohammad Rizwan b Usman Shinwari,10,47,61,1,0,21.28,0
Angelo Mathews,49764,c Asad Shafiq b Naseem Shah,31,77,140,4,0,40.26,0
Dinesh Chandimal,300628, b Mohammad Abbas,2,7,13,0,0,28.57,0
Dhananjaya de Silva,465793,not out ,102,166,237,15,0,61.45,0
Niroshan Dickwella †,429754,c Babar Azam b Shaheen Shah Afridi,33,63,90,4,0,52.38,0
Dilruwan Perera,49920,not out ,16,34,57,2,0,47.06,0
Shan Masood,233901,c Chandimal b Rajitha,0,12,14,0,0,0.0,1
Abid Ali,39950,not out ,109,201,298,11,0,54.23,1
Azhar Ali (c),39037,c Karunaratne b Kumara,36,81,134,4,0,44.44,1
Babar Azam,348144,not out ,102,128,150,14,0,79.69,1
