Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Sam Heazlett,826679, b Zampa,18,7,4,0,257.14,0
Ben Cutting,230371,c Maddinson b Zampa,22,22,3,0,100.0,0
Chris Lynn (c),326637,c Larkin b Lamichhane,34,31,3,1,109.68,0
AB de Villiers †,44936,c Maddinson b Dilbar Hussain,71,37,2,6,191.89,0
Matt Renshaw,722303,st †Gotch b Zampa,10,10,1,0,100.0,0
Marnus Labuschagne,787987,not out ,24,13,0,2,184.62,0
Marcus Stoinis,325012,c Laughlin b Pattinson,17,11,2,1,154.55,1
Seb Gotch †,500267, b Pattinson,5,10,1,0,50.0,1
Nick Larkin,533870, b Swepson,22,22,2,0,100.0,1
Peter Handscomb,334337,run out (Mujeeb Ur Rahman/†de Villiers),27,18,1,2,150.0,1
Glenn Maxwell (c),325026, b Swepson,1,2,0,0,50.0,1
Nic Maddinson,333780,c Renshaw b Swepson,9,10,0,1,90.0,1
Nathan Coulter-Nile,261354,c †de Villiers b Mujeeb Ur Rahman,0,1,0,0,0.0,1
Clint Hinchliffe,774217,c Laughlin b Prestwidge,12,16,0,0,75.0,1
Adam Zampa,379504,st †de Villiers b Mujeeb Ur Rahman,1,5,0,0,20.0,1
Sandeep Lamichhane,960361,c & b Laughlin,1,3,0,0,33.33,1
Dilbar Hussain,1206623,not out ,7,8,0,0,87.5,1
