Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Tim Seifert †,625964,c †Dhoni b Kumar,12,12,12,1,1,100.0,0
Colin Munro,232359,c Sharma b KH Pandya,12,12,26,0,1,100.0,0
Kane Williamson (c),277906,lbw b KH Pandya,20,17,27,3,0,117.65,0
Daryl Mitchell,381743,lbw b KH Pandya,1,2,4,0,0,50.0,0
Ross Taylor,38699,run out (Shankar),42,36,59,3,0,116.67,0
Colin de Grandhomme,55395,c Sharma b HH Pandya,50,28,33,1,4,178.57,0
Mitchell Santner,502714, b Ahmed,7,8,20,0,0,87.5,0
Scott Kuggeleijn,539548,not out ,2,2,5,0,0,100.0,0
Tim Southee,232364, b Ahmed,3,3,2,0,0,100.0,0
Rohit Sharma (c),34102,c Southee b Sodhi,50,29,40,3,4,172.41,1
Shikhar Dhawan,28235,c de Grandhomme b Ferguson,30,31,51,2,0,96.77,1
Rishabh Pant,931581,not out ,40,28,48,4,1,142.86,1
Vijay Shankar,477021,c Southee b Mitchell,14,8,14,1,1,175.0,1
MS Dhoni †,28081,not out ,20,17,23,1,0,117.65,1
