Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Martin Guptill,226492,c Pandya b Chahal,45,41,44,3,3,109.76,0
Colin Munro,232359,not out ,109,58,87,7,7,187.93,0
Kane Williamson (c),277906,c Sharma b Mohammed Siraj,12,9,16,2,0,133.33,0
Tom Bruce,707113,not out ,18,12,25,2,0,150.0,0
Rohit Sharma,34102,c †Phillips b Boult,5,6,9,1,0,83.33,1
Shikhar Dhawan,28235, b Boult,1,4,6,0,0,25.0,1
Shreyas Iyer,642519,c & b Munro,23,21,29,4,0,109.52,1
Virat Kohli (c),253802,c †Phillips b Santner,65,42,59,8,1,154.76,1
Hardik Pandya,625371, b Sodhi,1,2,3,0,0,50.0,1
MS Dhoni †,28081,c Santner b Boult,49,37,44,2,3,132.43,1
Axar Patel,554691,c Williamson b Boult,5,3,5,1,0,166.67,1
Bhuvneshwar Kumar,326016,not out ,2,3,12,0,0,66.67,1
Jasprit Bumrah,625383,not out ,1,2,2,0,0,50.0,1
