Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Tamim Iqbal,56194,c Williams b Madhevere,41,33,3,2,124.24,0
Liton Das,536936,lbw b Sikandar Raza,59,39,5,3,151.28,0
Soumya Sarkar,436677,not out ,62,32,4,5,193.75,0
Mushfiqur Rahim †,56029,c Williams b Mpofu,17,8,0,2,212.5,0
Mahmudullah (c),56025,not out ,14,9,1,0,155.56,0
Tinashe Kamunhukamwe,713811,c Liton Das b Aminul Islam,28,20,4,1,140.0,1
Brendan Taylor,55814,c Soumya Sarkar b Shafiul Islam,1,5,0,0,20.0,1
Craig Ervine,55412,lbw b Mustafizur Rahman,8,9,1,0,88.89,1
Wesley Madhevere,938959,run out (Afif Hossain/†Mushfiqur Rahim),4,5,0,0,80.0,1
Sean Williams (c),55870,c Soumya Sarkar b Aminul Islam,20,12,1,2,166.67,1
Sikandar Raza,299572,c †Mushfiqur Rahim b Afif Hossain,10,14,2,0,71.43,1
Richmond Mutumbami †,235516,c Liton Das b Mustafizur Rahman,20,13,0,2,153.85,1
Tinotenda Mutombodzi,333001,c Mustafizur Rahman b Aminul Islam,2,4,0,0,50.0,1
Donald Tiripano,392945, b Mohammad Saifuddin,20,13,0,3,153.85,1
Carl Mumba,672775,c Liton Das b Mustafizur Rahman,25,16,3,1,156.25,1
Chris Mpofu,55633,not out ,2,3,0,0,66.67,1
