Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Paul Stirling,303427,c Morgan b Willey,2,4,4,0,0,50.0,0
Gareth Delany,1099379,c Banton b Willey,22,16,31,5,0,137.5,0
Andy Balbirnie (c),303423,c †Bairstow b Willey,3,7,8,0,0,42.86,0
Harry Tector,961407, b Mahmood,0,9,15,0,0,0.0,0
Kevin O'Brien,24605,c Willey b Rashid,22,36,68,0,0,61.11,0
Lorcan Tucker †,928057,lbw b Willey,0,1,4,0,0,0.0,0
Curtis Campher,595921,not out ,59,118,148,4,0,50.0,0
Simi Singh,1005257,run out (Banton/†Bairstow),0,4,4,0,0,0.0,0
Andy McBrine,417381,c Billings b Curran,40,48,57,3,1,83.33,0
Barry McCarthy,348059,c Vince b Mahmood,3,11,15,0,0,27.27,0
Craig Young,364343,c Roy b Willey,11,14,16,1,0,78.57,0
Jason Roy,298438,lbw b Young,24,22,27,2,1,109.09,1
Jonny Bairstow †,297433,lbw b McBrine,2,7,15,0,0,28.57,1
James Vince,296597,c †Tucker b Young,25,21,27,5,0,119.05,1
Tom Banton,877051,c †Tucker b Campher,11,24,32,1,0,45.83,1
Sam Billings,297628,not out ,67,54,72,11,0,124.07,1
Eoin Morgan (c),24598,not out ,36,40,56,4,2,90.0,1
