Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Matthew Wade †,230193,c Whiteman b Paris,31,17,5,1,182.35,0
D'Arcy Short,308798,c Agar b Kelly,11,13,2,0,84.62,0
George Bailey (c),4451, b Kelly,37,33,5,0,112.12,0
Ben McDermott,603410,st †Bancroft b Agar,8,15,1,0,53.33,0
Dan Christian,4864, b Agar,1,2,0,0,50.0,0
Simon Milenko,326639,not out ,66,37,4,5,178.38,0
Jofra Archer,669855,not out ,3,4,0,0,75.0,0
Sam Whiteman,334394,c Short b Rogers,1,3,0,0,33.33,1
Michael Klinger,6161, b Archer,17,18,2,0,94.44,1
Cameron Bancroft †,501011,c †Wade b Mills,54,36,5,2,150.0,1
Hilton Cartwright,557295, b Christian,17,13,1,1,130.77,1
Ashton Turner,500268,not out ,50,27,4,2,185.19,1
Adam Voges (c),8119,run out (Archer),11,8,1,0,137.5,1
Ashton Agar,505120,not out ,13,11,1,0,118.18,1
