Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
KL Rahul †,422108,c Avesh Khan b Plunkett,23,15,3,1,153.33,0
Aaron Finch,5334,c Iyer b Avesh Khan,2,4,0,0,50.0,0
Mayank Agarwal,398438, b Plunkett,21,16,3,0,131.25,0
Karun Nair,398439,c Iyer b Plunkett,34,32,4,0,106.25,0
Yuvraj Singh,36084,c †Pant b Avesh Khan,14,17,1,0,82.35,0
David Miller,321777,c Plunkett b Christian,26,19,1,1,136.84,0
Ravichandran Ashwin (c),26421,c Tewatia b Boult,6,7,0,0,85.71,0
Andrew Tye,459508, b Boult,3,9,0,0,33.33,0
Barinder Sran,537126,not out ,0,1,0,0,0.0,0
Prithvi Shaw,1070168, b Rajpoot,22,10,4,0,220.0,1
Gautam Gambhir (c),28763,c Finch b Tye,4,13,0,0,30.77,1
Glenn Maxwell,325026,c Tye b Rajpoot,12,10,1,1,120.0,1
Shreyas Iyer,642519,c Finch b Mujeeb Ur Rahman,57,45,5,1,126.67,1
Rishabh Pant †,931581, b Mujeeb Ur Rahman,4,7,0,0,57.14,1
Dan Christian,4864,run out (Agarwal/Ashwin),6,11,0,0,54.55,1
Rahul Tewatia,423838,c †Rahul b Tye,24,21,1,1,114.29,1
Liam Plunkett,19264,c Nair b Sran,0,1,0,0,0.0,1
Amit Mishra,31107,not out ,1,2,0,0,50.0,1
