Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Shikhar Dhawan,28235,c Harbhajan Singh b Bravo,79,49,10,3,161.22,0
Alex Hales,249866,c Raina b Chahar,2,9,0,0,22.22,0
Kane Williamson (c),277906,c Bravo b Thakur,51,39,5,2,130.77,0
Manish Pandey,290630,c Willey b Thakur,5,6,0,0,83.33,0
Deepak Hooda,497121,not out ,21,11,1,1,190.91,0
Shakib Al Hasan,56143,not out ,8,6,1,0,133.33,0
Shane Watson,8180,run out (Williamson/†Goswami),57,35,5,3,162.86,1
Ambati Rayudu,33141,not out ,100,62,7,7,161.29,1
Suresh Raina,33335,c Williamson b Sandeep Sharma,2,3,0,0,66.67,1
MS Dhoni (c)†,28081,not out ,20,14,1,1,142.86,1
