Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Parthiv Patel †,32242,c R Ashwin b M Ashwin,43,24,37,7,2,179.17,0
Virat Kohli (c),253802,c Mandeep Singh b Mohammed Shami,13,8,20,2,0,162.5,0
AB de Villiers,44936,not out ,82,44,82,3,7,186.36,0
Moeen Ali,8917, b R Ashwin,4,5,5,1,0,80.0,0
Akshdeep Nath,500360,c Mandeep Singh b Viljoen,3,7,7,0,0,42.86,0
Marcus Stoinis,325012,not out ,46,34,54,2,3,135.29,0
KL Rahul,422108,c Southee b Ali,42,27,56,7,1,155.56,1
Chris Gayle,51880,c de Villiers b Yadav,23,10,18,4,1,230.0,1
Mayank Agarwal,398438,c Chahal b Stoinis,35,21,30,5,1,166.67,1
David Miller,321777,c de Villiers b Saini,24,25,42,2,0,96.0,1
Nicholas Pooran †,604302,c de Villiers b Saini,46,28,40,1,5,164.29,1
Mandeep Singh,398506,not out ,4,4,14,0,0,100.0,1
Ravichandran Ashwin (c),26421,c Kohli b Yadav,6,2,2,0,1,300.0,1
Hardus Viljoen,375126,c †Patel b Yadav,0,1,1,0,0,0.0,1
Murugan Ashwin,528067,not out ,1,2,3,0,0,50.0,1
