Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Rohit Sharma (c),34102,c Rayudu b Watson,15,18,1,1,83.33,0
Evin Lewis,431901,lbw b Chahar,0,2,0,0,0.0,0
Ishan Kishan †,720471,c Wood b Imran Tahir,40,29,4,1,137.93,0
Suryakumar Yadav,446507,c Harbhajan Singh b Watson,43,29,6,1,148.28,0
Hardik Pandya,625371,not out ,22,20,2,0,110.0,0
Krunal Pandya,471342,not out ,41,22,5,2,186.36,0
Shane Watson,8180,c Lewis b HH Pandya,16,14,1,1,114.29,1
Ambati Rayudu,33141,lbw b Markande,22,19,4,0,115.79,1
Suresh Raina,33335,c KH Pandya b HH Pandya,4,6,0,0,66.67,1
Kedar Jadhav,290716,not out ,24,22,1,2,109.09,1
MS Dhoni (c)†,28081,lbw b Markande,5,5,0,0,100.0,1
Ravindra Jadeja,234675,c Yadav b Mustafizur Rahman,12,13,1,0,92.31,1
Dwayne Bravo,51439,c Sharma b Bumrah,68,30,3,7,226.67,1
Deepak Chahar,447261,st †Ishan Kishan b Markande,0,1,0,0,0.0,1
Harbhajan Singh,29264,c Bumrah b McClenaghan,8,5,1,0,160.0,1
Mark Wood,351588,c Mustafizur Rahman b HH Pandya,1,3,0,0,33.33,1
Imran Tahir,40618,not out ,2,2,0,0,100.0,1
