Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
George Worker,277911, b Mohammad Hafeez,28,50,2,0,56.0,0
Colin Munro,232359,c Mohammad Hafeez b Shaheen Shah Afridi,13,10,1,1,130.0,0
Kane Williamson (c),277906,run out (Shaheen Shah Afridi),1,3,0,0,33.33,0
Ross Taylor,38699,not out ,86,120,3,1,71.67,0
Tom Latham †,388802, b Shaheen Shah Afridi,1,7,0,0,14.29,0
Henry Nicholls,539511, b Hasan Ali,33,63,1,0,52.38,0
Colin de Grandhomme,55395,c Hasan Ali b Shadab Khan,3,12,0,0,25.0,0
Tim Southee,232364,c Imam-ul-Haq b Shaheen Shah Afridi,13,21,1,0,61.9,0
Ish Sodhi,559066, b Shaheen Shah Afridi,13,11,1,1,118.18,0
Trent Boult,277912, b Hasan Ali,1,3,0,0,33.33,0
Lockie Ferguson,493773,not out ,1,1,0,0,100.0,0
Imam-ul-Haq,568276,retired hurt ,16,34,1,0,47.06,1
Fakhar Zaman,512191,c Sodhi b Ferguson,88,88,11,0,100.0,1
Babar Azam,348144,c Nicholls b Ferguson,46,50,5,0,92.0,1
Mohammad Hafeez,41434,not out ,27,31,2,0,87.1,1
Shoaib Malik,42657,c Sodhi b Ferguson,10,13,1,0,76.92,1
Sarfaraz Ahmed (c)†,227760,c †Latham b Sodhi,13,17,1,0,76.47,1
Shadab Khan,922943,not out ,2,10,0,0,20.0,1
