Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
KL Rahul,422108, b Holder,48,64,91,6,0,75.0,0
Rohit Sharma,34102,c †Hope b Roach,18,23,28,1,1,78.26,0
Virat Kohli (c),253802,c sub (DM Bravo) b Holder,72,82,146,8,0,87.8,0
Vijay Shankar,477021,c †Hope b Roach,14,19,26,3,0,73.68,0
Kedar Jadhav,290716,c †Hope b Roach,7,10,13,1,0,70.0,0
MS Dhoni †,28081,not out ,56,61,99,3,2,91.8,0
Hardik Pandya,625371,c Allen b Cottrell,46,38,48,5,0,121.05,0
Mohammed Shami,481896,c †Hope b Cottrell,0,2,4,0,0,0.0,0
Kuldeep Yadav,559235,not out ,0,1,7,0,0,0.0,0
Chris Gayle,51880,c Jadhav b Mohammed Shami,6,19,22,1,0,31.58,1
Sunil Ambris,348054,lbw b Pandya,31,40,84,2,0,77.5,1
Shai Hope †,581379, b Mohammed Shami,5,10,12,1,0,50.0,1
Nicholas Pooran,604302,c Mohammed Shami b Kuldeep Yadav,28,50,61,2,0,56.0,1
Shimron Hetmyer,670025,c Rahul b Mohammed Shami,18,29,52,1,0,62.07,1
Jason Holder (c),391485,c Jadhav b Chahal,6,13,14,0,0,46.15,1
Carlos Brathwaite,457249,c †Dhoni b Bumrah,1,5,13,0,0,20.0,1
Fabian Allen,670013,lbw b Bumrah,0,1,3,0,0,0.0,1
Kemar Roach,230553,not out ,14,21,38,3,0,66.67,1
Sheldon Cottrell,495551,lbw b Chahal,10,8,7,1,1,125.0,1
Oshane Thomas,914567,c Sharma b Mohammed Shami,6,11,20,1,0,54.55,1
