Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Peter Handscomb †,334337,c & b McClenaghan,57,44,7,0,129.55,0
Ben Dunk,388678,c Green b Watson,12,10,2,0,120.0,0
Kevin Pietersen,19296,c †Lenton b Green,12,11,2,0,109.09,0
Glenn Maxwell,325026, b Fawad Ahmed,1,3,0,0,33.33,0
Seb Gotch,500267,c Khawaja b Sandhu,31,25,2,1,124.0,0
James Faulkner,270484, b Green,5,9,0,0,55.56,0
John Hastings (c),228622,not out ,9,10,1,0,90.0,0
Evan Gulbis,381183,not out ,13,8,1,0,162.5,0
Usman Khawaja,215155,c Pietersen b Bowe,44,26,9,0,169.23,1
James Vince,296597,st †Handscomb b Bowe,40,29,4,2,137.93,1
Shane Watson (c),8180,not out ,49,28,5,2,175.0,1
Chris Green,787073,c Dunk b Hastings,4,13,0,0,30.77,1
Ben Rohrer,7547,not out ,0,1,0,0,0.0,1
