Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Jason Roy,298438,c Finch b Prestwidge,27,32,2,0,84.38,0
Liam Livingstone,403902,st †Harper b Noor Ahmad,20,17,1,1,117.65,0
Josh Inglis †,662235,not out ,72,41,7,2,175.61,0
Colin Munro,232359,c †Harper b Prestwidge,52,31,1,5,167.74,0
Mitchell Marsh,272450,not out ,7,2,0,1,350.0,0
Sam Harper †,772361, b Richardson,4,2,1,0,200.0,1
Shaun Marsh,6683,c Roy b Hardie,14,11,1,1,127.27,1
Aaron Finch (c),5334,run out (Behrendorff),8,7,1,0,114.29,1
Beau Webster,381329,c Marsh b Behrendorff,2,5,0,0,40.0,1
Mohammad Nabi,25913,c Livingstone b Hardie,5,9,0,0,55.56,1
Rilee Rossouw,318845,c Hardie b Tye,6,4,1,0,150.0,1
Jack Prestwidge,977451,c Behrendorff b Livingstone,33,24,1,3,137.5,1
Kane Richardson,272262,run out (Turner/†Inglis),9,3,2,0,300.0,1
Josh Lalor,272385,c Turner b Fawad Ahmed,0,3,0,0,0.0,1
Peter Hatzoglou,1191384,c †Inglis b Fawad Ahmed,1,9,0,0,11.11,1
Noor Ahmad,1182529,not out ,0,0,0,0,,1
