Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
James McCollum,470917,c Lewis b Thomas,20,29,4,0,68.97,0
Paul Stirling,303427,c †Hope b Thomas,5,23,0,0,21.74,0
Andy Balbirnie (c),303423,c Chase b Walsh,71,93,6,2,76.34,0
William Porterfield,24611,lbw b Chase,10,21,0,0,47.62,0
Kevin O'Brien,24605,c Pooran b Chase,21,26,4,0,80.77,0
Lorcan Tucker †,928057, b Walsh,16,21,1,0,76.19,0
Simi Singh,1005257,lbw b Walsh,10,20,0,0,50.0,0
Mark Adair,526441,c Chase b Walsh,3,11,0,0,27.27,0
Andy McBrine,417381,not out ,25,22,2,1,113.64,0
Barry McCarthy,348059,c King b Shepherd,8,18,1,0,44.44,0
Craig Young,364343,c sub (KMA Paul) b Thomas,9,11,1,0,81.82,0
Shai Hope †,581379,lbw b McCarthy,6,15,0,0,40.0,1
Evin Lewis,431901,c O'Brien b Young,102,97,6,5,105.15,1
Sunil Ambris,348054,c †Tucker b Simi Singh,6,12,1,0,50.0,1
Brandon King,670035,c †Tucker b McBrine,38,43,4,1,88.37,1
Nicholas Pooran,604302,not out ,43,44,5,1,97.73,1
Romario Shepherd,677077,c Adair b McBrine,1,4,0,0,25.0,1
Roston Chase,391832,not out ,2,3,0,0,66.67,1
