Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Kurtis Patterson,505110, b Swepson,36,31,4,1,116.13,0
Ryan Gibson,825211,st †Peirson b Badree,2,5,0,0,40.0,0
Shane Watson (c),8180, b Steketee,0,6,0,0,0.0,0
Eoin Morgan,24598,c Swepson b Badree,52,43,2,3,120.93,0
Andre Russell,276298,c Burns b Cutting,8,10,1,0,80.0,0
Ben Rohrer,7547,lbw b Wildermuth,17,12,1,0,141.67,0
Pat Cummins,489889, b Wildermuth,6,6,1,0,100.0,0
Chris Green,787073,not out ,22,6,0,3,366.67,0
Clint McKay,6903,not out ,1,1,0,0,100.0,0
Jimmy Peirson †,444970,lbw b McKay,0,2,0,0,0.0,1
Brendon McCullum (c),37737, b Cummins,4,4,1,0,100.0,1
Chris Lynn,326637,not out ,85,48,10,3,177.08,1
Alex Ross,333624, b Cummins,11,10,1,1,110.0,1
Joe Burns,326632, b Green,10,13,0,0,76.92,1
Ben Cutting,230371,lbw b Fawad Ahmed,1,4,0,0,25.0,1
Jason Floros,326462,c Watson b Fawad Ahmed,3,7,0,0,42.86,1
Jack Wildermuth,570854,c Rohrer b Green,29,20,0,3,145.0,1
Mark Steketee,555853,not out ,12,10,0,1,120.0,1
