Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Rohit Sharma,34102,lbw b Behrendorff,8,4,3,2,0,200.0,0
Shikhar Dhawan,28235,c Warner b Behrendorff,2,6,25,0,0,33.33,0
Virat Kohli (c),253802,c & b Behrendorff,0,2,2,0,0,0.0,0
Manish Pandey,290630,c †Paine b Behrendorff,6,7,7,1,0,85.71,0
Kedar Jadhav,290716, b Zampa,27,27,47,3,1,100.0,0
MS Dhoni †,28081,st †Paine b Zampa,13,16,24,1,0,81.25,0
Hardik Pandya,625371,c sub (DT Christian) b Stoinis,25,23,39,0,1,108.7,0
Bhuvneshwar Kumar,326016,c Henriques b Coulter-Nile,1,6,6,0,0,16.67,0
Kuldeep Yadav,559235,c †Paine b Tye,16,19,39,1,0,84.21,0
Jasprit Bumrah,625383,run out (†Paine),7,9,11,1,0,77.78,0
Yuzvendra Chahal,430246,not out ,3,2,1,0,0,150.0,0
Aaron Finch,5334,c Kohli b Kumar,8,8,14,1,0,100.0,1
David Warner (c),219889,c Kohli b Bumrah,2,5,8,0,0,40.0,1
Moises Henriques,5961,not out ,62,46,62,4,4,134.78,1
Travis Head,530011,not out ,48,34,56,5,1,141.18,1
