Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Ajinkya Rahane,277916,c KH Pandya b McClenaghan,4,5,8,0,0,80.0,0
Saurabh Tiwary,35390,c HH Pandya b Bumrah,57,45,95,4,2,126.67,0
Steven Smith,267192,c †Patel b Bumrah,45,23,34,4,3,195.65,0
Peter Handscomb,334337,c Buttler b Harbhajan Singh,6,12,32,0,0,50.0,0
MS Dhoni (c)†,28081,c Rayudu b Bumrah,24,24,38,2,0,100.0,0
Thisara Perera,233514,not out ,12,9,12,0,1,133.33,0
Rajat Bhatia,26907,not out ,3,2,2,0,0,150.0,0
Rohit Sharma (c),34102,not out ,85,60,82,8,3,141.67,1
Parthiv Patel †,32242,c †Dhoni b Dinda,21,15,17,4,0,140.0,1
Ambati Rayudu,33141,c Rahane b R Ashwin,22,19,30,1,1,115.79,1
Jos Buttler,308967,not out ,27,17,33,2,1,158.82,1
