Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Quinton de Kock †,379143,st †Carey b Maxwell,22,16,0,2,137.5,0
Reeza Hendricks,269280,c McDermott b Coulter-Nile,19,8,3,1,237.5,0
Faf du Plessis (c),44828,c Maxwell b Stanlake,27,15,4,0,180.0,0
Heinrich Klaasen,436757,c Maxwell b Coulter-Nile,12,6,2,0,200.0,0
David Miller,321777,c Short b Tye,11,10,1,0,110.0,0
Farhaan Behardien,44410,not out ,3,2,0,0,150.0,0
Chris Morris,439952,c †Carey b Tye,0,1,0,0,0.0,0
Andile Phehlukwayo,540316,not out ,2,3,0,0,66.67,0
Aaron Finch (c),5334, b Ngidi,7,6,1,0,116.67,1
Chris Lynn,326637, b Morris,14,10,3,0,140.0,1
D'Arcy Short,308798,c Phehlukwayo b Morris,0,1,0,0,0.0,1
Glenn Maxwell,325026,c Behardien b Ngidi,38,23,2,2,165.22,1
Marcus Stoinis,325012,c sub (AK Markram) b Phehlukwayo,5,3,1,0,166.67,1
Ben McDermott,603410,c †de Kock b Phehlukwayo,4,6,0,0,66.67,1
Alex Carey †,326434,c Klaasen b Shamsi,8,7,0,0,114.29,1
Nathan Coulter-Nile,261354,not out ,2,4,0,0,50.0,1
