Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Marcus Stoinis,325012,c †Philippe b Curran,34,23,7,0,147.83,0
Ben Dunk,388678,c Pope b Abbott,1,6,0,0,16.67,0
Peter Handscomb †,334337,c Vince b O'Keefe,35,34,4,0,102.94,0
Glenn Maxwell (c),325026,c Henriques b Dwarshuis,82,43,4,6,190.7,0
Nic Maddinson,333780,c Abbott b Curran,13,13,2,0,100.0,0
Dwayne Bravo,51439,run out (Abbott/Lyon),0,0,0,0,,0
Seb Gotch,500267,not out ,1,1,0,0,100.0,0
Daniel Hughes,571761,c Stoinis b Worrall,12,9,2,0,133.33,1
Josh Philippe †,1124282,c Bravo b Bird,9,8,2,0,112.5,1
James Vince,296597,c Bravo b Worrall,6,5,1,0,120.0,1
Moises Henriques (c),5961,c Lamichhane b Maxwell,5,4,1,0,125.0,1
Jordan Silk,437669,st †Handscomb b Zampa,3,8,0,0,37.5,1
Tom Curran,550235,lbw b Lamichhane,10,8,2,0,125.0,1
Sean Abbott,398666,c Maxwell b Zampa,1,7,0,0,14.29,1
Steve O'Keefe,7069,not out ,11,19,0,0,57.89,1
Ben Dwarshuis,679567,c Maxwell b Lamichhane,7,7,0,0,100.0,1
Nathan Lyon,272279,run out (Lamichhane/†Handscomb),0,2,0,0,0.0,1
Lloyd Pope,1076721,c Stoinis b Lamichhane,5,5,1,0,100.0,1
